,Unnamed: 0,Date,User,Tweet,English
295,295,2022-11-14 12:38:46+00:00,rossan_,"この黄色い車に乗ってるのは。。阿笠博士！！
そう、出張で鳥取にいるので念願の
青山剛昌ふるさと館に行ってきました。
平日でも結構人いましたね。
流石世界の青山ワールド。
#青山剛昌ふるさと館　#名探偵コナン　#鳥取観光 場所: 青山剛昌ふるさと館 https://t.co/LMaRYyhbzU","I'm in this yellow car. . Dr. Agasa! !
Yes, I'm in Tottori on a business trip
I went to Gosho Aoyama Furusatokan.
There were quite a few people even on weekdays.
Aoyama world of the world.
#Gosho Aoyama Hometown Museum #Detective Conan #Tottori Tourism Place: Gosho Aoyama Hometown Museum https://t.co/LMaRYyhbzU"
296,296,2022-11-14 10:30:51+00:00,gurumedeka,"ぐるでかチャンネルを更新致しました☆
https://t.co/2eda89E9Wm

#てんまり #鳥取グルメ #鳥取観光 https://t.co/uI1pbrERmL","Gurudeka channel has been updated☆
https://t.co/2eda89E9Wm

# Tenmari # Tottori gourmet # Tottori sightseeing https://t.co/uI1pbrERmL"
297,297,2022-11-14 08:29:00+00:00,tottorishimane2,"📣新着求人✨
【米子市＊求人】旅館のフロントスタッフ
老舗温泉旅館でお客様対応などおまかせします。

✅語学力が活かせる
✅ #皆生温泉 ・鳥取観光に貢献
✅マナーが身につく

https://t.co/94V03xmWhJ https://t.co/8ge56FHVfE","📣New Jobs✨
[Yonago City * Recruitment] Ryokan front desk staff
We will take care of customer service at a long-established hot spring inn.

✅Utilize your language skills
✅ Contribution to #Kaike Onsen and Tottori tourism
✅ Learn manners

https://t.co/94V03xmWhJ https://t.co/8ge56FHVfE"
298,298,2022-11-14 06:18:40+00:00,wnaO0HtU2OP9GAI,鳥取観光中 https://t.co/fGkbMVIZvZ,Sightseeing in Tottori https://t.co/fGkbMVIZvZ
299,299,2022-11-14 00:57:36+00:00,stmhmtr,"ワクチン予診票やと思ってたのに、間違えて鳥取観光マップ持ってきてもうた
紙のサイズしかおうてへんやないか…","I thought it was a vaccination slip, but I mistakenly brought a Tottori sightseeing map.
The only thing that matters is the size of the paper..."
300,300,2022-11-13 20:31:21+00:00,suguru_photo_,"今日の一枚の写真は、・・。
#写真好きな人と繋がりたい 
#ファインダー超しの私の世界 
#カメラ好きな人と繫がりたい 
#旅行好きな人と繋がりたい
#過去写真2022
#9月24日
#鳥取県 
#境港市
#シンフォニーガーデン
#ドライブ 
#観光 
#山陰観光 
#鳥取観光 
#鳥取旅行
#橋坂卓 
#SUGURU写真工房 https://t.co/XH4izEO5xg","Today's photo is...
#I want to connect with people who like photography
# My world beyond the finder
#I want to connect with people who like cameras
#I want to connect with people who like to travel
#Past Photo 2022
#September 24th
#Tottori Prefecture
#Sakaiminato City
#symphony garden
#Drive
#sightseeing 
#San'in tourism
#Tottori sightseeing
#Tottori Trip
#Taku Hashizaka
# SUGURU Photo Studio https://t.co/XH4izEO5xg"
301,301,2022-11-13 10:51:34+00:00,fu__7t9h10y,鳥取観光もできて行ってよかった😊 https://t.co/mZsx1RsIB6,I'm glad I was able to go sightseeing in Tottori😊 https://t.co/mZsx1RsIB6
302,302,2022-11-13 09:37:25+00:00,a5m6t88disco,"お笑いフェス鳥取行ってきました💓😊
鳥取観光も出来たし、雨にもほとんどあわず楽しめました！
2部パーパーのネタは告白⭐️
安定に面白かった🤣
ほしのくんいとしの悪魔ちゃんを
少し歌ってくれました💕👏
楽しかったです⭐️ https://t.co/rP6zTUPMZt","I went to comedy festival Tottori💓😊
I was able to do some sightseeing in Tottori, and I had a great time despite the rain!
Confession about the story of the 2nd part ⭐️
It was stable and interesting 🤣
Hoshino-kun, my dear devil
They sang a little 💕👏
It was fun⭐️ https://t.co/rP6zTUPMZt"
303,303,2022-11-13 04:25:17+00:00,ghostaff,受験票忘れちゃったらただの鳥取観光おじさんだろもう,"If you forgot your exam ticket, you're just a Tottori sightseeing man."
304,304,2022-11-13 04:15:57+00:00,11WXihZSt0G3xJf,ただの鳥取観光ジジイ,Just a Tottori sightseeing old man
305,305,2022-11-13 00:05:00+00:00,tottorhythm,"鳥取観光をお得に楽しめるキャンペーンをまとめてみました！

鳥取の特産品のプレゼントや、各種割引もあり鳥取を満喫できる内容です✨

併用可能なキャンペーンもあり、ダブルチャンスも狙えます！

おでかけの参考にぜひ！

https://t.co/rLlT2UJknV","We've put together a campaign where you can enjoy sightseeing in Tottori at a great price!

There are special gifts of Tottori and various discounts, so you can fully enjoy Tottori.

There are campaigns that can be used together, so you can aim for a double chance!

Please use it as a reference for outings!

https://t.co/rLlT2UJknV"
306,306,2022-11-13 00:04:58+00:00,fan81newsupdate,鳥取観光の11月おすすめキャンペーン情報まとめ https://t.co/W3p4Sz4Q6X,November Recommended Campaign Information Summary for Tottori Tourism https://t.co/W3p4Sz4Q6X
307,307,2022-11-12 09:09:30+00:00,F212iF,"鳥取観光PRタイム
https://t.co/whnD8WBqG0 #radiko #fmfuji #いまらじ","Tottori sightseeing PR time
https://t.co/whnD8WBqG0 #radiko #fmfuji # now"
308,308,2022-11-12 08:30:20+00:00,miyori_yashiro,模範的鳥取観光 https://t.co/pZexwMGJUX,Model Tottori sightseeing https://t.co/pZexwMGJUX
309,309,2022-11-12 03:57:48+00:00,misasakan1,"朝食のクロワッサンは会場内のオーブンで焼きたて🎵
フワッ、サクッを実感くださいませ～☺
またジャムは地元のジャムをご用意しております🌟
https://t.co/p6F1HYeKLd
#三朝温泉 #日本遺産 #三朝館 #三徳山
#鳥取 #温泉旅館 #温泉旅行 #鳥取旅行 #鳥取観光 #鳥取グルメ #貸切風呂 #japan #followme https://t.co/Qy3INMlUxm","Breakfast croissants are freshly baked in the oven inside the venue🎵
Enjoy the fluffy and crispy texture~☺
We also have local jam for jam 🌟
https://t.co/p6F1HYeKLd
#Misasa Onsen #Japan heritage #Misasakan #Mt.Mitoku
#Tottori #Hot spring inn #Hot spring trip #Tottori trip #Tottori sightseeing #Tottori gourmet #Private bath #japan #followme https://t.co/Qy3INMlUxm"
310,310,2022-11-10 20:46:01+00:00,suguru_photo_,"今日の一枚の写真は、・・。
#写真好きな人と繋がりたい 
#ファインダー超しの私の世界 
#カメラ好きな人と繫がりたい 
#旅行好きな人と繋がりたい
#過去写真2022
#9月24日
#鳥取県 
#境港市
#航空自衛隊美保基地
#ドライブ 
#観光 
#山陰観光 
#鳥取観光 
#鳥取旅行
#橋坂卓 
#SUGURU写真工房 https://t.co/MM2ymXobMC","Today's photo is...
#I want to connect with people who like photography
# My world beyond the finder
#I want to connect with people who like cameras
#I want to connect with people who like to travel
#Past Photo 2022
#September 24th
#Tottori Prefecture
#Sakaiminato City
#Air Self-Defense Force Miho Base
#Drive
#sightseeing 
#San'in tourism
#Tottori sightseeing
#Tottori Trip
#Taku Hashizaka
# SUGURU Photo Studio https://t.co/MM2ymXobMC"
311,311,2022-11-10 10:38:54+00:00,ndia_aera,"昨日紹介したワッフル専門店Karufu【@Karhu94887533 】さんをまとめて紹介してます🧸🧇
ぜひ見てみてください✨

#TikTok
#鳥取観光
#とりたべ

 https://t.co/LI6wHcJKmo","We are introducing the waffle specialty store Karufu [@Karhu94887533] that we introduced yesterday🧸🧇
Please take a look ✨

#TikTok
#Tottori sightseeing
#Tori Tabe

 https://t.co/LI6wHcJKmo"
312,312,2022-11-10 05:23:06+00:00,banao_m22,鳥取の学会に来たのに鳥取観光しない男 https://t.co/2gYX01ERdd,A man who came to a conference in Tottori but does not go sightseeing in Tottori https://t.co/2gYX01ERdd
313,313,2022-11-09 22:13:28+00:00,homma_classact,"おはようございます☀

『そのへんのアクタ』（漫画）完結したんですね
鳥取観光行きたくなりました😊

昨日帰り際に健保の宿泊施設割引🎟がお特です〜って社員から教えてもらいタイミング良いです","good morning ☀

""Sonohen no Actor"" (manga) is complete, isn't it?
I want to go sightseeing in Tottori 😊

On the way home yesterday, an employee told me that the health insurance accommodation discount 🎟 is special, so the timing is good."
314,314,2022-11-09 20:42:42+00:00,suguru_photo_,"今日の一枚の写真は、・・。
#写真好きな人と繋がりたい 
#ファインダー超しの私の世界 
#カメラ好きな人と繫がりたい 
#旅行好きな人と繋がりたい
#過去写真2022
#9月24日
#鳥取県 
#境港市
#航空自衛隊美保基地
#ドライブ 
#観光 
#山陰観光 
#鳥取観光 
#鳥取旅行
#橋坂卓 
#SUGURU写真工房 https://t.co/pLKcv5S1al","Today's photo is...
#I want to connect with people who like photography
# My world beyond the finder
#I want to connect with people who like cameras
#I want to connect with people who like to travel
#Past Photo 2022
#September 24th
#Tottori Prefecture
#Sakaiminato City
#Air Self-Defense Force Miho Base
#Drive
#sightseeing 
#San'in tourism
#Tottori sightseeing
#Tottori Trip
#Taku Hashizaka
# SUGURU Photo Studio https://t.co/pLKcv5S1al"
315,315,2022-11-09 13:56:51+00:00,cure2_all_stars,"本日の五位堂 &amp; 7日間通算

鳥取観光めちゃさせてもらいました！ https://t.co/Nt3ep22UV4","Today's Goido & 7 days total

Tottori sightseeing was messed up! https://t.co/Nt3ep22UV4"
316,316,2022-11-08 20:34:21+00:00,suguru_photo_,"今日の一枚の写真は、・・。
#写真好きな人と繋がりたい 
#ファインダー超しの私の世界 
#カメラ好きな人と繫がりたい 
#旅行好きな人と繋がりたい
#過去写真2022
#9月24日
#鳥取県 
#境港市
#境港市民交流センター
#ドライブ 
#観光 
#山陰観光 
#鳥取観光 
#鳥取旅行
#橋坂卓 
#SUGURU写真工房 https://t.co/Eaclr4ZXXa","Today's photo is...
#I want to connect with people who like photography
# My world beyond the finder
#I want to connect with people who like cameras
#I want to connect with people who like to travel
#Past Photo 2022
#September 24th
#Tottori Prefecture
#Sakaiminato City
#Sakaiminato Civic Exchange Center
#Drive
#sightseeing 
#San'in tourism
#Tottori sightseeing
#Tottori Trip
#Taku Hashizaka
# SUGURU Photo Studio https://t.co/Eaclr4ZXXa"
317,317,2022-11-08 11:09:32+00:00,misasakan1,"いよいよ明朝より朝食ビュッフェ
dining三徳がリニューアルオープン✨
楽しみです✨
沢山のお客様に喜んで頂ければと
思います😃✨
https://t.co/rjngnoO24M
#三朝温泉 #日本遺産 #三朝館 #三徳山
#鳥取 #温泉旅館 #温泉旅行 #鳥取旅行 #鳥取観光 #鳥取グルメ #貸切風呂 #japan #followme #カニ #紅葉 https://t.co/rjBWnUZcOS","Breakfast buffet from tomorrow morning
Dining Santoku reopened after renovation✨
I'm looking forward to it✨
I hope many customers will be happy
I think 😃✨
https://t.co/rjngnoO24M
#Misasa Onsen #Japan heritage #Misasakan #Mt.Mitoku
#Tottori #Hot spring inn #Hot spring trip #Tottori trip #Tottori sightseeing #Tottori gourmet #Private bath #Japan #followme #Crab #Autumn leaves https://t.co/rjBWnUZcOS"
318,318,2022-11-07 20:33:40+00:00,suguru_photo_,"今日の一枚の写真は、・・。
#写真好きな人と繋がりたい 
#ファインダー超しの私の世界 
#カメラ好きな人と繫がりたい 
#旅行好きな人と繋がりたい
#過去写真2022
#9月24日
#鳥取県 
#境港市
#境港市民交流センター
#ドライブ 
#観光 
#山陰観光 
#鳥取観光 
#鳥取旅行
#橋坂卓 
#SUGURU写真工房 https://t.co/tQnbORoR1d","Today's photo is...
#I want to connect with people who like photography
# My world beyond the finder
#I want to connect with people who like cameras
#I want to connect with people who like to travel
#Past Photo 2022
#September 24th
#Tottori Prefecture
#Sakaiminato City
#Sakaiminato Civic Exchange Center
#Drive
#sightseeing 
#San'in tourism
#Tottori sightseeing
#Tottori Trip
#Taku Hashizaka
# SUGURU Photo Studio https://t.co/tQnbORoR1d"
319,319,2022-11-07 12:00:22+00:00,yu_nori,鳥取観光ツアー案内届いた(グランドチャンピオンシップ) https://t.co/w1JtRyHQaI,Tottori sightseeing tour guide arrived (Grand Championship) https://t.co/w1JtRyHQaI
320,320,2022-11-07 06:40:57+00:00,Itsuki_chatter,隣＆向いに座っているお姉様方の会話が楽しい。大山登頂後の鳥取観光の話。,It's fun to talk with the sisters sitting next to me and across from me. A story about sightseeing in Tottori after climbing Daisen.
321,321,2022-11-06 21:17:53+00:00,SLVdZ8KjKdUv5OE,"おはようございます☀
流石に疲れていた＋正直に一昨日はほとんど寝られなかったのもあり、昨日は爆睡でした🤣
旅行って楽しいけど、リフレッシュしに行ってるのか疲れに行ってるのかわからなくなるな笑
今日は普通に鳥取観光！","good morning ☀
I was really tired + To be honest, I could hardly sleep the day before yesterday, so I fell asleep yesterday🤣
Traveling is fun, but I don't know if I'm going to refresh myself or be tired lol
Sightseeing in Tottori today!"
322,322,2022-11-06 20:30:39+00:00,suguru_photo_,"今日の一枚の写真は、・・。
#写真好きな人と繋がりたい 
#ファインダー超しの私の世界 
#カメラ好きな人と繫がりたい 
#旅行好きな人と繋がりたい
#過去写真2022
#9月24日
#鳥取県 
#境港市
#境港市民交流センター
#ドライブ 
#観光 
#山陰観光 
#鳥取観光 
#鳥取旅行
#橋坂卓 
#SUGURU写真工房 https://t.co/w2Qh738Pd0","Today's photo is...
#I want to connect with people who like photography
# My world beyond the finder
#I want to connect with people who like cameras
#I want to connect with people who like to travel
#Past Photo 2022
#September 24th
#Tottori Prefecture
#Sakaiminato City
#Sakaiminato Civic Exchange Center
#Drive
#sightseeing 
#San'in tourism
#Tottori sightseeing
#Tottori Trip
#Taku Hashizaka
# SUGURU Photo Studio https://t.co/w2Qh738Pd0"
323,323,2022-11-06 14:35:36+00:00,conan_cloud,"次行く時はゆるりと鳥取観光したいよな〜😌
地理わかって無さすぎて任せっぱなしだったけど、ちょっと場所確認しておこうと思いましたw","Next time I go, I want to take a leisurely sightseeing trip to Tottori~😌
I didn't understand the geography too much, so I left it up to you, but I thought I'd check the location for a moment."
324,324,2022-11-06 07:20:33+00:00,gurumedeka,"本日、鳥取の旅動画のYouTubeプレミア配信を致します。
鳥取のグルメ・観光をいっぱいご紹介するのでお時間のある方は是非、ご覧下さい♪
皆様のご参加お待ちしています！

2022/11/06 21:00〜 40分構成の動画です。
https://t.co/agCUTHYMy1

#鳥取グルメ #鳥取観光 https://t.co/0NkS3zgVua","Today, we will deliver the YouTube premiere of Tottori's travel video.
We will introduce a lot of Tottori's gourmet and sightseeing, so if you have time, please take a look ♪
We are looking forward to your participation!

2022/11/06 21:00〜 This is a 40-minute video.
https://t.co/agCUTHYMy1

# Tottori gourmet # Tottori sightseeing https://t.co/0NkS3zgVua"
